,wvs,star_spect,star_err,1,2,3,4,5,6,7,8,9,10,12,14,16,18,20
0,1.159561439621683,36431.9419183119,1914.6512576993293,0.0030897028077218726,0.003127508461837248,0.003311497964828369,0.003347914075521924,0.0033605340155569837,0.0033180858891769453,0.0033340346091016828,0.0033780251076659254,0.003338044753047128,0.003331815495272127,0.0033593893241170287,0.003339703237184461,0.0033635313523465438,0.003358235072877612,0.003349826822382376
1,1.1996970519444243,34484.56807324115,1812.3085994343467,0.0033125547659725906,0.003288512275452713,0.0032985083696713243,0.0033364462375312645,0.0033560768153057183,0.0033784047254417663,0.0034488457457602425,0.003394086572950863,0.003402829016791552,0.0034260404445410897,0.003398244914399485,0.0034356148941227516,0.003433098952784601,0.0034395901146866926,0.0034147422633363407
2,1.241221868255397,32642.098778922355,1715.4791150343742,0.004342003498289242,0.004380715907985749,0.00435759493553241,0.004473371743342058,0.004505591249668897,0.004545585284615739,0.0045272345085215025,0.004515543423307358,0.004512517613907022,0.004518348968817015,0.004565516483038514,0.004552161270651785,0.004556284702281076,0.004570012217801662,0.004556201572865058
3,1.2841839727274647,27545.518074874682,1447.6324359621772,0.005714041270706403,0.005796268147008933,0.005900230049764599,0.005740954432132357,0.005996422839302349,0.00611213097385368,0.006105935391859264,0.0062142119285543695,0.006165783388499604,0.006183630661217219,0.00619021945344772,0.006191234507896396,0.006233810813196733,0.006233532112983112,0.0062174674062668205
4,1.3286331138590317,29199.3198512819,1534.5466514679915,0.005900005018820223,0.0058948919900012825,0.006068803321612042,0.006216921530556823,0.006223978369460216,0.006254066292661893,0.006184783866099346,0.006219328217803239,0.006322485291565455,0.006331186871169721,0.006389669255854114,0.006360331782108438,0.006406021480596221,0.0063895810455765235,0.006380880506923546
5,1.3746207620809328,27594.550196833166,1450.2092794965126,0.0052945854416192005,0.00502879059824201,0.005015279923448254,0.005016152977884932,0.005075663560749499,0.005118363807685194,0.005146779671194167,0.005134742337436296,0.0050518880633272445,0.00510705132873324,0.005209526134397332,0.005241533785173939,0.005324584379959885,0.005324862404207004,0.005357399162455162
6,1.4222001693572492,26086.761447935787,1370.9686606216173,0.003646108570485876,0.003923228679290321,0.004433505404319778,0.004522789876774484,0.004748739085257945,0.004977872141178443,0.005033927307440586,0.0049274291215350395,0.00499766085216832,0.0049100128747977,0.004853827838879133,0.004780838962905868,0.004576303216641986,0.004794612874856047,0.004793121412954432
7,1.4714264308490794,24718.033679043157,1299.0362791407101,0.005274702847468075,0.005512035324074208,0.006029544515210154,0.006146340910332544,0.006476649935701009,0.006707582243319578,0.0068146688499560685,0.006831381420019623,0.00696580763987477,0.006991647017268313,0.007059949213130228,0.00691975403753021,0.007141661806203225,0.007106521093530463,0.007113237119954808
8,1.5223565487126587,23372.46597107644,1228.3210559402926,0.008071063714425022,0.007883998821244837,0.008242306264009364,0.00857152064905651,0.008792431565112406,0.008877737770001398,0.00907144922610433,0.009197238741634195,0.008961470387287172,0.009207039870710084,0.009389229140099365,0.009517045700470173,0.009566293168018967,0.009515142707835853,0.009525876556372681
9,1.575049498105709,21956.589266565254,1153.9108002608684,0.010618385683970631,0.010730128681900703,0.011333824801235829,0.011545989819605305,0.011577004214902056,0.011696189214432516,0.011780378848285157,0.011783151780201772,0.011605437500172504,0.011725398921017576,0.011798970547469388,0.011978025762667573,0.012091192758330854,0.012204216749594977,0.012175850746891089
10,1.6295662954784504,21173.545622331083,1112.7585745127028,0.015448507817620253,0.015817864484688034,0.01625936544575368,0.016210744687232985,0.016301754590263933,0.01625871949913893,0.01638726069139196,0.016392461376400998,0.016621655304501916,0.01649518238927535,0.01626620400095388,0.016430238905449947,0.01646256799655991,0.016494960085716274,0.016447776615241428
11,1.6859700692283497,19033.81902086162,1000.3069726238391,0.020620055077334637,0.020799727513128422,0.02124579895094507,0.02132779985366281,0.02132847202827268,0.02134097209835143,0.02147572912631062,0.021461135511419156,0.021599243629631545,0.020885700703029607,0.021362897563984705,0.021376062663792987,0.021410036431519126,0.021404494445676985,0.021314366832064238
12,1.7443261328004294,18754.456192092177,985.6252849812431,0.019842652590754944,0.020101242043241214,0.020611440172611628,0.020821436292856866,0.02104219690242569,0.021130519306014835,0.0211970126295623,0.02157522987744714,0.02170884114398407,0.0216591150927893,0.021848679784496276,0.021767827070132365,0.021887118651296295,0.021811257925434428,0.02181952741881837
13,1.8047020603177726,17974.19726621929,944.6194078555233,0.019598200560279763,0.01989737023601043,0.020243194535008828,0.020640932892378002,0.021094715656474222,0.02111578097867261,0.021403610709069293,0.02137405846382939,0.0213522384301404,0.021418612274701654,0.021556125984369068,0.021638645885062587,0.02167065001046031,0.021475908991368104,0.021438411346184932
14,1.8671677648298155,16613.13965888926,873.0901255153512,0.017566509945637684,0.01907956451628414,0.019157232007091435,0.019706601862638368,0.02040598744676068,0.020471447544443373,0.0208255725707104,0.02108983953380574,0.021041941355127394,0.021247185946011465,0.02113509981611741,0.02096974228683846,0.02069704132344627,0.020540981875047888,0.020490149640295614
15,1.931795579269022,15912.642943733395,836.2760868979562,0.021826999238103505,0.02287551064920876,0.023612708066141026,0.023972801047357526,0.024707426152005402,0.025337673529847084,0.026053574954112337,0.02633015199174575,0.026296798503363996,0.026185883338468715,0.02697866309255975,0.027073927529773105,0.027209525996261023,0.027328359818661805,0.027214845574378206
16,1.9986603402096956,15114.391689180497,794.3246374825859,0.023932585781304284,0.025113608758941208,0.026391261252727397,0.026987389620244696,0.027396160784964013,0.028119273844613157,0.02854118857544006,0.02869676659630414,0.02870176765928693,0.02859693517597705,0.028989359462383277,0.028872754848750477,0.028678602026157338,0.028714418630605764,0.028656842195350175
17,2.0678394745259134,14224.998227845806,747.5832830647447,0.03285574830248781,0.03436755883791114,0.035015615978127655,0.03502174001789543,0.03601446868022559,0.035881433271388576,0.03630473394170667,0.036326947755506496,0.03664893935806407,0.036263298483762724,0.03667296322773504,0.0369025131249792,0.036740272084773214,0.036646518822323663,0.03674317947909518
18,2.1394130890489276,13372.856343990295,702.7996551889504,0.04858290007828279,0.04891006700297339,0.0492106247352759,0.049679086439155785,0.049418911531970734,0.04936798520311097,0.049253086269687975,0.04940957109715846,0.04989353616126664,0.048043220372399276,0.04940834144962922,0.04937969134507296,0.04942039868545947,0.049292834922097774,0.04927078018945942
19,2.2134640633278595,12590.960107761657,661.7077305410065,0.062437294923898046,0.06314930387721512,0.063378616667506,0.06373308057252922,0.06349324505753991,0.06332855970283498,0.06358228260759596,0.06366752812589985,0.06374082198818452,0.06369756260031743,0.06407210229669476,0.06388515024248868,0.06405068130481334,0.06366239782343691,0.0637996886355521
20,2.2900781456010955,11856.254948619367,623.0958948023548,0.06332960912660505,0.06474988271411872,0.06493957490981415,0.06516287353490237,0.06566839599709219,0.06596427552358902,0.06544265237577529,0.06541821162712619,0.06552411459953758,0.06471867848024677,0.06561186086626195,0.06486580834887756,0.06505202813103585,0.06553232172668516,0.06567879429220963
21,2.3693440520895144,11159.952784256422,586.5022974112098,0.06076401847692169,0.06191744675913245,0.06253296498403688,0.06284516011125432,0.0635586155954307,0.063831890656299,0.06405876922520377,0.06479768719774223,0.06486229190685613,0.06443044971091577,0.06488828617734346,0.0653897517752316,0.06582015607872739,0.06563281471603735,0.06615293037129294
