,wvs,star_spect,star_err,1,2,3,4,5,6,7,8,9,10,12,14,16,18,20
0,1.159561439621683,303306.2336463072,27935.536488246245,0.12810795277753614,0.12432378168441273,0.11690125790865652,0.12387609658191476,0.13029840885551267,0.13079379502391514,0.1330964792462863,0.13113686620094145,0.13580382769820548,0.13944005571510326,0.1358162285219149,0.13132790082389303,0.12849199142674875,0.12844735584184402,0.13247707773926465
1,1.1996970519444243,287868.8289885142,26513.698974664203,0.12057776010946,0.1273654562962083,0.11708613301921263,0.11443277898098037,0.11425022801031581,0.11555448565440618,0.11430348765854909,0.1141306197231795,0.11469464475491503,0.11464508006816537,0.11373237078884885,0.11363264397546463,0.11386692141973859,0.1140050525606433,0.11398021503773581
2,1.241221868255397,273073.2133256474,25150.972411984752,0.13616497263154223,0.13525432242418925,0.13504464837359512,0.13456762183721183,0.134576251494131,0.13416440147251202,0.13342393841527406,0.13313926558256478,0.13222443864807257,0.13162546456424745,0.13136356082347375,0.1317539643943692,0.1337349937820528,0.13333305703443654,0.1336921082745023
3,1.2841839727274647,236898.19369110186,21819.129974013893,0.17120375492682519,0.1990939246255733,0.20709781451399606,0.2156416026715468,0.2079618107375334,0.2089760485118146,0.2087563035685882,0.21342082829577763,0.21023274808239914,0.2049554729019264,0.20379977022867846,0.2057189089255119,0.20647989471502712,0.21380156149137286,0.212345023623738
4,1.3286331138590317,245438.29738921713,22605.702592730035,0.18536739326801066,0.18602379953714918,0.20261212668057912,0.2205999231747138,0.2303457494713924,0.23610771052978638,0.23888288492750934,0.23971609481235637,0.238609490142709,0.23874593768205157,0.24390776483944993,0.23919792863324424,0.23963756638285588,0.23792052971064584,0.2384998357529146
5,1.3746207620809328,232595.29147141162,21422.818033707103,0.1997729955835837,0.3293684720015556,0.33035404871720025,0.3124004194585208,0.3108670581116769,0.31351052415990505,0.3054496603311473,0.31468083692100074,0.3156870543035351,0.31250532444025575,0.2957833203533539,0.3029957406655146,0.3029068593802431,0.3043694081202762,0.2840013107183794
6,1.4222001693572492,220310.51258064673,20291.348083922978,0.2087004606050997,0.2358956111461954,0.3472119341479923,0.3865679962707623,0.40124737515678927,0.3908835351643574,0.3667896310843197,0.35554395085618423,0.35850969022804413,0.35830890374585567,0.375422564248615,0.35812120069359893,0.3524378850064649,0.3379850648107421,0.35386441229063464
7,1.4714264308490794,210302.35060764864,19369.562301231166,0.22239464530256514,0.2593927837620265,0.2523333244854377,0.2657999470837768,0.25625728586298263,0.276227388638222,0.2729373705053662,0.2749301057049265,0.2760829944433485,0.28023597367140995,0.2687017186442361,0.2662253335007784,0.2609726922801387,0.2673208762959902,0.2612599857457863
8,1.5223565487126587,187240.61264973716,17245.49773961429,0.2657106677283184,0.28748873007225495,0.28801944357057074,0.29086917164652415,0.28740110797254764,0.28734122478345175,0.2859208853569399,0.28304719715172233,0.2951488819114255,0.29540620134399526,0.2930702891534773,0.29148615535329336,0.28849799712310786,0.2874055406384438,0.2806101395711465
9,1.575049498105709,187975.8029737466,17313.211270837393,0.3075977781875423,0.3162087946757379,0.31589812130293426,0.3161897857564639,0.31543539536468623,0.31548438939068424,0.31685849982073355,0.3145650013400165,0.31414813877329695,0.3125854704273514,0.31451865108361393,0.3126802634510778,0.31191793482313146,0.31085716166903277,0.3145026093320159
10,1.6295662954784504,179632.93823205182,16544.805031353713,0.3736595580385289,0.37865028147922075,0.3830968368248734,0.3733881520315107,0.37638542327066443,0.3752308801051326,0.37529840172331713,0.3771533794152574,0.3728314121196185,0.37425971801193275,0.37806950321112276,0.3602978997715232,0.37489551106758096,0.35772092905142594,0.35746320238491436
11,1.6859700692283497,166484.87083390434,15333.823271647496,0.4495098569910697,0.4514662681297561,0.44803895912318437,0.4298782638897901,0.43828478419877664,0.42968632596514056,0.44502688874831303,0.44817975646872477,0.4594176884768972,0.47288636608090184,0.4890583290587791,0.4662344306229154,0.45312190930977303,0.4624484690042092,0.4569557454410554
12,1.7443261328004294,159264.8113564138,14668.831218711492,0.4771816478688492,0.48146594695673905,0.48392219370013617,0.48605148246455443,0.49400199974050407,0.5088529934666348,0.5158977926132298,0.5468263432622252,0.5429328930416542,0.5479183191165486,0.5401470984101556,0.5711731117688712,0.5887737972708532,0.580777368541923,0.578944275531394
13,1.8047020603177726,154338.53823002882,14215.104696118242,0.4757358578991957,0.47453969943048974,0.29151975702353405,0.30281704975937923,0.30944514822067043,0.3375878822895892,0.31069471445988256,0.2845777388809233,0.28049811681513487,0.27121775214554467,0.2792059947158505,0.22662216010809777,0.20535670550846102,0.17662776475629166,0.16890800521881175
